id,name,address,city,district,lat,lon,url_2gis,parking_type,paid,tariff,capacity,parent_object,hours,rating,review_count,has_photos
70000001101626912_21q9esv3dBdB9A824J8H1J2JH0IIGHGJss8x4izy39-c17d016785A6I211936B3-d8d50482465J28B383619191462J3JIf8i3b78B8d33G4G2732000013H86I1I70J62370d7,Парковка ТРК Maxima,,Алматы,,,,https://2gis.kz/almaty/geo/70000001101626912_21q9esv3dBdB9A824J8H1J2JH0IIGHGJss8x4izy39-c17d016785A6I211936B3-d8d50482465J28B383619191462J3JIf8i3b78B8d33G4G2732000013H86I1I70J62370d7,ТЦ,,,,,See 2GIS,4.7,15,True
70000001113799972_21q9esv3dBdB9A824J8H1J2JH0IIGHGJss8x4izy39-c17d016785A6I223AA9B9-d8d50482465J28B383619191462J3JIf8i3b78B8d33G4G2732000013H87I1I70J62370gb,"Urban parking, платная парковка",,Алматы,,,,https://2gis.kz/almaty/geo/70000001113799972_21q9esv3dBdB9A824J8H1J2JH0IIGHGJss8x4izy39-c17d016785A6I223AA9B9-d8d50482465J28B383619191462J3JIf8i3b78B8d33G4G2732000013H87I1I70J62370gb,частная,,,,,24/7,1.2,2,False
70000001093671699_21q9esv3dBdB9A824J8H1J2JH0IIGHGJss8x4izy39-c17d016785A6I1A39818B-d8d50482465J28B383619191462J3JIf8i3b78B8d33G4G273200001AH88I1I70J6237072,"Parqour, парковка МФК Villa",,Алматы,,,,https://2gis.kz/almaty/geo/70000001093671699_21q9esv3dBdB9A824J8H1J2JH0IIGHGJss8x4izy39-c17d016785A6I1A39818B-d8d50482465J28B383619191462J3JIf8i3b78B8d33G4G273200001AH88I1I70J6237072,частная,,,,,24/7,4.3,7,True
9430468281761993_21q9esv3dBdB9A824J8H1J2JHGII0H9hss8x4izy39-c17d016785A6I927929B5-d8d50482465J28B383619198AIIJ1JIf8i3b78B8d33G4G297504682H69J2HI2,Парковка гипермаркета Метро,,Алматы,,,,https://2gis.kz/almaty/geo/9430468281761993_21q9esv3dBdB9A824J8H1J2JHGII0H9hss8x4izy39-c17d016785A6I927929B5-d8d50482465J28B383619198AIIJ1JIf8i3b78B8d33G4G297504682H69J2HI2,частная,,,,,See 2GIS,4.8,0,True
70000001089496699_21q9esv3dBdB9A824J8H1J2JH0IIGHGJss8x4izy39-c17d016785A6I1997A68B-d8d50482465J28B383619191462J3JIf8i3b78B8d33G4G273200001AH8AI1I70J6237096,"Almaty Parking, парковка №2047",,Алматы,,,,https://2gis.kz/almaty/geo/70000001089496699_21q9esv3dBdB9A824J8H1J2JH0IIGHGJss8x4izy39-c17d016785A6I1997A68B-d8d50482465J28B383619191462J3JIf8i3b78B8d33G4G273200001AH8AI1I70J6237096,частная,,,,,24/7,5,2,False
70000001110555928_y21q9esc17d0dB6I38361H8BI1IHss8x4iz504839-2465J281J2J73278B-d8dd33G4G2B16785A0865B49v3f8i3bdB9A8289194J8H00001223HII3HJIHGI2G31,"Arilan Energy, станция зарядки электромобилей",,Алматы,,,,https://2gis.kz/almaty/geo/70000001110555928_y21q9esc17d0dB6I38361H8BI1IHss8x4iz504839-2465J281J2J73278B-d8dd33G4G2B16785A0865B49v3f8i3bdB9A8289194J8H00001223HII3HJIHGI2G31,частная,,,,,24/7,5,1,False
70000001102945982_21q9esv3dBdB9A824J8H1J2JH0IIGHGJss8x4izy39-c17d016785A6I212C55BA-d8d50482465J28B383619191462J3JIf8i3b78B8d33G4G2732000013H8CI1I70J6237073,"Maksat Med, парковка",,Алматы,,,,https://2gis.kz/almaty/geo/70000001102945982_21q9esv3dBdB9A824J8H1J2JH0IIGHGJss8x4izy39-c17d016785A6I212C55BA-d8d50482465J28B383619191462J3JIf8i3b78B8d33G4G2732000013H8CI1I70J6237073,частная,,,,,24/7,1.7,4,False
9430047375175870_21q9esv3dBdB9A824J8H1J2JHGII0H57ss8x4izy39-c17d016785A6I861A6892-d8d50482465J28B383619198AIIJ1JIf8i3b78B8d33G4G297500473H73J2HI2,"улица Фурката, 15",,Алматы,,,,https://2gis.kz/almaty/geo/9430047375175870_21q9esv3dBdB9A824J8H1J2JHGII0H57ss8x4izy39-c17d016785A6I861A6892-d8d50482465J28B383619198AIIJ1JIf8i3b78B8d33G4G297500473H73J2HI2,частная,,,,,See 2GIS,3.7,4,True
70000001035734134_21q9esv3dBdB9A824J8H1J2JH0IIGHGJss8x4izy39-c17d016785A6I145A4435-d8d50482465J28B383619191462J3JIf8i3b78B8d33G4G2732000015H94I1I70J62370c9,Автостоянка,,Алматы,,,,https://2gis.kz/almaty/geo/70000001035734134_21q9esv3dBdB9A824J8H1J2JH0IIGHGJss8x4izy39-c17d016785A6I145A4435-d8d50482465J28B383619191462J3JIf8i3b78B8d33G4G2732000015H94I1I70J62370c9,частная,,,,,24/7,3.2,4,True
70000001054952754_21q9esv3dBdB9A824J8H1J2JH0IIGHGJss8x4izy39-c17d016785A6I164C6297-d8d50482465J28B383619191462J3JIf8i3b78B8d33G4G2732000015H95I1I70J6237012,Паркинг,,Алматы,,,,https://2gis.kz/almaty/geo/70000001054952754_21q9esv3dBdB9A824J8H1J2JH0IIGHGJss8x4izy39-c17d016785A6I164C6297-d8d50482465J28B383619191462J3JIf8i3b78B8d33G4G2732000015H95I1I70J6237012,частная,,,,,24/7,4.2,18,True
70000001101528534_21q9esv3dBdB9A824J8H1J2JH0IIGHGJss8x4izy39-c17d016785A6I21183875-d8d50482465J28B383619191462J3JIf8i3b78B8d33G4G2732000015H96I1I70J62370g7,Парковка БЦ Азия-Мост,,Алматы,,,,https://2gis.kz/almaty/geo/70000001101528534_21q9esv3dBdB9A824J8H1J2JH0IIGHGJss8x4izy39-c17d016785A6I21183875-d8d50482465J28B383619191462J3JIf8i3b78B8d33G4G2732000015H96I1I70J62370g7,БЦ,,,,,See 2GIS,5,2,False
70000001054953672_21q9esv3dBdB9A824J8H1J2JH0IIGHGJss8x4izy39-c17d016785A6I164C6389-d8d50482465J28B383619191462J3JIf8i3b78B8d33G4G2732000013H97I1I70J6237041,Платная парковка,,Алматы,,,,https://2gis.kz/almaty/geo/70000001054953672_21q9esv3dBdB9A824J8H1J2JH0IIGHGJss8x4izy39-c17d016785A6I164C6389-d8d50482465J28B383619191462J3JIf8i3b78B8d33G4G2732000013H97I1I70J6237041,частная,,,,,24/7,,,True
70000001090234759_21q9esv3dBdB9A824J8H1J2JH0IIGHGJss8x4izy39-c17d016785A6I1A054497-d8d50482465J28B383619191462J3JIf8i3b78B8d33G4G273200001AH98I1I70J62370ce,"Almaty Parking, парковка №2011",,Алматы,,,,https://2gis.kz/almaty/geo/70000001090234759_21q9esv3dBdB9A824J8H1J2JH0IIGHGJss8x4izy39-c17d016785A6I1A054497-d8d50482465J28B383619191462J3JIf8i3b78B8d33G4G273200001AH98I1I70J62370ce,частная,,,,,24/7,,,True
70000001110973820_21q9esv3dBdB9A824J8H1J2JH0IIGHGJss8x4izy39-c17d016785A6I220C83A4-d8d50482465J28B383619191462J3JIf8i3b78B8d33G4G2732000011H99I1I70J62370f1,Парковка Boxpark Almaty,,Алматы,,,,https://2gis.kz/almaty/geo/70000001110973820_21q9esv3dBdB9A824J8H1J2JH0IIGHGJss8x4izy39-c17d016785A6I220C83A4-d8d50482465J28B383619191462J3JIf8i3b78B8d33G4G2732000011H99I1I70J62370f1,частная,,,,,24/7,,,True
9429940000791360_y21q9esc17d0dB6I383617AJ2HI3ss8x4iz504839-2465J281J2J97478B-d8dd33G4G2B16785A7C2382Hv3f8i3bdB9A8289194J8H9940011HHI2JHJIHG2Ie3,"Авиатор, автостоянка",,Алматы,,,,https://2gis.kz/almaty/geo/9429940000791360_y21q9esc17d0dB6I383617AJ2HI3ss8x4iz504839-2465J281J2J97478B-d8dd33G4G2B16785A7C2382Hv3f8i3bdB9A8289194J8H9940011HHI2JHJIHG2Ie3,частная,,,,,See 2GIS,3.3,10,True
70000001110994407_21q9esv3dBdB9A824J8H1J2JH0IIGHGJss8x4izy39-c17d016785A6I220CA462-d8d50482465J28B383619191462J3JIf8i3b78B8d33G4G2732000018H9BI1I70J62370A3,"Almaty Parking, парковка №6011",,Алматы,,,,https://2gis.kz/almaty/geo/70000001110994407_21q9esv3dBdB9A824J8H1J2JH0IIGHGJss8x4izy39-c17d016785A6I220CA462-d8d50482465J28B383619191462J3JIf8i3b78B8d33G4G2732000018H9BI1I70J62370A3,частная,,,,,24/7,,,True
70000001057442486_21q9esv3dBdB9A824J8H1J2JH0IIGHGJss8x4izy39-c17d016785A6I1677526A-d8d50482465J28B383619191462J3JIf8i3b78B8d33G4G2732000017H9CI1I70J623703b,Автостоянка,,Алматы,,,,https://2gis.kz/almaty/geo/70000001057442486_21q9esv3dBdB9A824J8H1J2JH0IIGHGJss8x4izy39-c17d016785A6I1677526A-d8d50482465J28B383619191462J3JIf8i3b78B8d33G4G2732000017H9CI1I70J623703b,частная,,,,,24/7,5,3,True
70030077077118424_21q9esv3dBdB9A824J8H1J2JHGIIG1GAss8x4izy39-c17d016785A6I18742864-d8d50482465J28B3836191928BIJH3If8i3b78B8d33G4G2732300775HA3I1IH2,3,,Алматы,,,,https://2gis.kz/almaty/geo/70030077077118424_21q9esv3dBdB9A824J8H1J2JHGIIG1GAss8x4izy39-c17d016785A6I18742864-d8d50482465J28B3836191928BIJH3If8i3b78B8d33G4G2732300775HA3I1IH2,частная,,,,,24/7,,,False
70000001100622752_y21q9esc17d0dB6I38361HA4I1IHss8x4iz504839-2465J281J2J73278B-d8dd33G4G2B16785A0932973v3f8i3bdB9A8289194J8H00001213HII3HJIHGI2G97,"Arilan Energy, станция зарядки электромобилей",,Алматы,,,,https://2gis.kz/almaty/geo/70000001100622752_y21q9esc17d0dB6I38361HA4I1IHss8x4iz504839-2465J281J2J73278B-d8dd33G4G2B16785A0932973v3f8i3bdB9A8289194J8H00001213HII3HJIHGI2G97,частная,,,,,24/7,4.6,8,True
70000001057444738_21q9esv3dBdB9A824J8H1J2JH0IIGHGJss8x4izy39-c17d016785A6I16775495-d8d50482465J28B383619191462J3JIf8i3b78B8d33G4G2732000019HA5I1I70J6237087,Автостоянка,,Алматы,,,,https://2gis.kz/almaty/geo/70000001057444738_21q9esv3dBdB9A824J8H1J2JH0IIGHGJss8x4izy39-c17d016785A6I16775495-d8d50482465J28B383619191462J3JIf8i3b78B8d33G4G2732000019HA5I1I70J6237087,частная,,,,,24/7,,,False
70000001057445266_21q9esv3dBdB9A824J8H1J2JH0IIGHGJss8x4izy39-c17d016785A6I16775548-d8d50482465J28B383619191462J3JIf8i3b78B8d33G4G2732000017HA6I1I70J6237054,"Almaty Parking, парковка №6013",,Алматы,,,,https://2gis.kz/almaty/geo/70000001057445266_21q9esv3dBdB9A824J8H1J2JH0IIGHGJss8x4izy39-c17d016785A6I16775548-d8d50482465J28B383619191462J3JIf8i3b78B8d33G4G2732000017HA6I1I70J6237054,частная,,,,,See 2GIS,5,2,True
70000001111018891_21q9esv3dBdB9A824J8H1J2JH0IIGHGJss8x4izy39-c17d016785A6I221328AB-d8d50482465J28B383619191462J3JIf8i3b78B8d33G4G2732000012HA7I1I70J62370d1,Крытая парковка Koktem Grand,,Алматы,,,,https://2gis.kz/almaty/geo/70000001111018891_21q9esv3dBdB9A824J8H1J2JH0IIGHGJss8x4izy39-c17d016785A6I221328AB-d8d50482465J28B383619191462J3JIf8i3b78B8d33G4G2732000012HA7I1I70J62370d1,частная,,,,,See 2GIS,,,False
70000001053663020_21q9esv3dBdB9A824J8H1J2JH0IIGHGJss8x4izy39-c17d016785A6I16397324-d8d50482465J28B383619191462J3JIf8i3b78B8d33G4G2732000011HA8I1I70J62370fb,Автостоянка,,Алматы,,,,https://2gis.kz/almaty/geo/70000001053663020_21q9esv3dBdB9A824J8H1J2JH0IIGHGJss8x4izy39-c17d016785A6I16397324-d8d50482465J28B383619191462J3JIf8i3b78B8d33G4G2732000011HA8I1I70J62370fb,частная,,,,,24/7,4.6,3,False
70000001057444541_21q9esv3dBdB9A824J8H1J2JH0IIGHGJss8x4izy39-c17d016785A6I16775476-d8d50482465J28B383619191462J3JIf8i3b78B8d33G4G2732000012HA9I1I70J6237028,Автостоянка,,Алматы,,,,https://2gis.kz/almaty/geo/70000001057444541_21q9esv3dBdB9A824J8H1J2JH0IIGHGJss8x4izy39-c17d016785A6I16775476-d8d50482465J28B383619191462J3JIf8i3b78B8d33G4G2732000012HA9I1I70J6237028,частная,,,,,24/7,,,True
70000001094488338_21q9esv3dBdB9A824J8H1J2JH0IIGHGJss8x4izy39-c17d016785A6I1A479855-d8d50482465J28B383619191462J3JIf8i3b78B8d33G4G2732000019HAAI1I70J6237054,"Almaty Parking, парковка №5801",,Алматы,,,,https://2gis.kz/almaty/geo/70000001094488338_21q9esv3dBdB9A824J8H1J2JH0IIGHGJss8x4izy39-c17d016785A6I1A479855-d8d50482465J28B383619191462J3JIf8i3b78B8d33G4G2732000019HAAI1I70J6237054,частная,,,,,24/7,1.8,21,True
9429940001709461_y21q9esc17d0dB6I383618BJ2HI3ss8x4iz504839-2465J281J2J97478B-d8dd33G4G2B16785A73A483Hv3f8i3bdB9A8289194J8H9940012HHI2JHJIHG2I47,"Ардагер, автостоянка",,Алматы,,,,https://2gis.kz/almaty/geo/9429940001709461_y21q9esc17d0dB6I383618BJ2HI3ss8x4iz504839-2465J281J2J97478B-d8dd33G4G2B16785A73A483Hv3f8i3bdB9A8289194J8H9940012HHI2JHJIHG2I47,частная,,,,,24/7,3.3,5,True
70000001057444517_21q9esv3dBdB9A824J8H1J2JH0IIGHGJss8x4izy39-c17d016785A6I16775473-d8d50482465J28B383619191462J3JIf8i3b78B8d33G4G2732000018HACI1I70J62370A3,Автостоянка,,Алматы,,,,https://2gis.kz/almaty/geo/70000001057444517_21q9esv3dBdB9A824J8H1J2JH0IIGHGJss8x4izy39-c17d016785A6I16775473-d8d50482465J28B383619191462J3JIf8i3b78B8d33G4G2732000018HACI1I70J62370A3,частная,,,,,24/7,,,False
70030077109177224_21q9esv3dBdB9A824J8H1J2JHGIIG1GAss8x4izy39-c17d016785A6I21948744-d8d50482465J28B3836191928BIJH3If8i3b78B8d33G4G2732300775HB3I1IH3,,,Алматы,,,,https://2gis.kz/almaty/geo/70030077109177224_21q9esv3dBdB9A824J8H1J2JHGIIG1GAss8x4izy39-c17d016785A6I21948744-d8d50482465J28B3836191928BIJH3If8i3b78B8d33G4G2732300775HB3I1IH3,частная,,,,,24/7,,,False
70000001081176008_21q9esv3dBdB9A824J8H1J2JH0IIGHGJss8x4izy39-c17d016785A6I19148622-d8d50482465J28B383619191462J3JIf8i3b78B8d33G4G2732000019HB4I1I70J62370ba,Парковка,,Алматы,,,,https://2gis.kz/almaty/geo/70000001081176008_21q9esv3dBdB9A824J8H1J2JH0IIGHGJss8x4izy39-c17d016785A6I19148622-d8d50482465J28B383619191462J3JIf8i3b78B8d33G4G2732000019HB4I1I70J62370ba,частная,,,,,24/7,1.3,6,True
70000001054918941_21q9esv3dBdB9A824J8H1J2JH0IIGHGJss8x4izy39-c17d016785A6I164C28B6-d8d50482465J28B383619191462J3JIf8i3b78B8d33G4G2732000012HB5I1I70J62370g4,Парковка ТЦ Байсат,,Алматы,,,,https://2gis.kz/almaty/geo/70000001054918941_21q9esv3dBdB9A824J8H1J2JH0IIGHGJss8x4izy39-c17d016785A6I164C28B6-d8d50482465J28B383619191462J3JIf8i3b78B8d33G4G2732000012HB5I1I70J62370g4,ТЦ,,,,,24/7,2.9,5,True
70000001110926390_21q9esv3dBdB9A824J8H1J2JH0IIGHGJss8x4izy39-c17d016785A6I220C365B-d8d50482465J28B383619191462J3JIf8i3b78B8d33G4G2732000011HB6I1I70J62370Ab,Парковка ТК Мерей,,Алматы,,,,https://2gis.kz/almaty/geo/70000001110926390_21q9esv3dBdB9A824J8H1J2JH0IIGHGJss8x4izy39-c17d016785A6I220C365B-d8d50482465J28B383619191462J3JIf8i3b78B8d33G4G2732000011HB6I1I70J62370Ab,частная,,,,,See 2GIS,1.9,34,True
70000001057445293_21q9esv3dBdB9A824J8H1J2JH0IIGHGJss8x4izy39-c17d016785A6I1677554B-d8d50482465J28B383619191462J3JIf8i3b78B8d33G4G2732000014HB7I1I70J62370da,Парковка ТЦ Стройсити,,Алматы,,,,https://2gis.kz/almaty/geo/70000001057445293_21q9esv3dBdB9A824J8H1J2JH0IIGHGJss8x4izy39-c17d016785A6I1677554B-d8d50482465J28B383619191462J3JIf8i3b78B8d33G4G2732000014HB7I1I70J62370da,ТЦ,,,,,See 2GIS,1.4,1,True
70000001101402689_21q9esv3dBdB9A824J8H1J2JH0IIGHGJss8x4izy39-c17d016785A6I2117128A-d8d50482465J28B383619191462J3JIf8i3b78B8d33G4G273200001AHB8I1I70J623706e,Парковка ТЦ Alatau Plaza,,Алматы,,,,https://2gis.kz/almaty/geo/70000001101402689_21q9esv3dBdB9A824J8H1J2JH0IIGHGJss8x4izy39-c17d016785A6I2117128A-d8d50482465J28B383619191462J3JIf8i3b78B8d33G4G273200001AHB8I1I70J623706e,ТЦ,,,,,24/7,1.7,8,True
70000001093008220_21q9esv3dBdB9A824J8H1J2JH0IIGHGJss8x4izy39-c17d016785A6I1A331844-d8d50482465J28B383619191462J3JIf8i3b78B8d33G4G2732000011HB9I1I70J623708d,"Almaty Parking, парковка №7004",,Алматы,,,,https://2gis.kz/almaty/geo/70000001093008220_21q9esv3dBdB9A824J8H1J2JH0IIGHGJss8x4izy39-c17d016785A6I1A331844-d8d50482465J28B383619191462J3JIf8i3b78B8d33G4G2732000011HB9I1I70J623708d,частная,,,,,24/7,1.2,4,True
70000001110935749_21q9esv3dBdB9A824J8H1J2JH0IIGHGJss8x4izy39-c17d016785A6I220C4596-d8d50482465J28B383619191462J3JIf8i3b78B8d33G4G273200001AHBAI1I70J62370Ae,Парковка супермаркета Арзан,,Алматы,,,,https://2gis.kz/almaty/geo/70000001110935749_21q9esv3dBdB9A824J8H1J2JH0IIGHGJss8x4izy39-c17d016785A6I220C4596-d8d50482465J28B383619191462J3JIf8i3b78B8d33G4G273200001AHBAI1I70J62370Ae,частная,,,,,24/7,5,3,True
70000001103268452_y21q9esc17d0dB6I38361HBBI1IHss8x4iz504839-2465J281J2J73278B-d8dd33G4G2B16785A3578673v3f8i3bdB9A8289194J8H00001213HII3HJIHGI2Gc6,"Evs, станция зарядки электромобилей",,Алматы,,,,https://2gis.kz/almaty/geo/70000001103268452_y21q9esc17d0dB6I38361HBBI1IHss8x4iz504839-2465J281J2J73278B-d8dd33G4G2B16785A3578673v3f8i3bdB9A8289194J8H00001213HII3HJIHGI2Gc6,частная,,,,,24/7,,,True
70000001091224483_21q9esv3dBdB9A824J8H1J2JH0IIGHGJss8x4izy39-c17d016785A6I1A15346A-d8d50482465J28B383619191462J3JIf8i3b78B8d33G4G2732000014HBCI1I70J62370de,Паркинг,,Алматы,,,,https://2gis.kz/almaty/geo/70000001091224483_21q9esv3dBdB9A824J8H1J2JH0IIGHGJss8x4izy39-c17d016785A6I1A15346A-d8d50482465J28B383619191462J3JIf8i3b78B8d33G4G2732000014HBCI1I70J62370de,частная,,,,,See 2GIS,,,False
70000001101413914_21q9esv3dBdB9A824J8H1J2JH0IIGHGJss8x4izy39-c17d016785A6I211723B3-d8d50482465J28B383619191462J3JIf8i3b78B8d33G4G2732000015HC3I1I70J6237095,Парковка ТЦ Бакорда,,Алматы,,,,https://2gis.kz/almaty/geo/70000001101413914_21q9esv3dBdB9A824J8H1J2JH0IIGHGJss8x4izy39-c17d016785A6I211723B3-d8d50482465J28B383619191462J3JIf8i3b78B8d33G4G2732000015HC3I1I70J6237095,ТЦ,,,,,24/7,1.5,47,True
9430468281761903_21q9esv3dBdB9A824J8H1J2JHGII0H1hss8x4izy39-c17d016785A6I92792925-d8d50482465J28B383619198AIIJ1JIf8i3b78B8d33G4G297504682HA4J2HI2,,,Алматы,,,,https://2gis.kz/almaty/geo/9430468281761903_21q9esv3dBdB9A824J8H1J2JHGII0H1hss8x4izy39-c17d016785A6I92792925-d8d50482465J28B383619198AIIJ1JIf8i3b78B8d33G4G297504682HA4J2HI2,частная,,,,,24/7,,,False
9430468281761927_21q9esv3dBdB9A824J8H1J2JHGII0H1Bss8x4izy39-c17d016785A6I92792949-d8d50482465J28B383619198AIIJ1JIf8i3b78B8d33G4G297504682HA5J2HI2,,,Алматы,,,,https://2gis.kz/almaty/geo/9430468281761927_21q9esv3dBdB9A824J8H1J2JHGII0H1Bss8x4izy39-c17d016785A6I92792949-d8d50482465J28B383619198AIIJ1JIf8i3b78B8d33G4G297504682HA5J2HI2,частная,,,,,24/7,3.8,1,True
9430468281761930_21q9esv3dBdB9A824J8H1J2JHGII0H1gss8x4izy39-c17d016785A6I92792952-d8d50482465J28B383619198AIIJ1JIf8i3b78B8d33G4G297504682HA6J2HI2,,,Алматы,,,,https://2gis.kz/almaty/geo/9430468281761930_21q9esv3dBdB9A824J8H1J2JHGII0H1gss8x4izy39-c17d016785A6I92792952-d8d50482465J28B383619198AIIJ1JIf8i3b78B8d33G4G297504682HA6J2HI2,частная,,,,,24/7,,,False
9430468281761991_21q9esv3dBdB9A824J8H1J2JHGII0H9fss8x4izy39-c17d016785A6I927929B3-d8d50482465J28B383619198AIIJ1JIf8i3b78B8d33G4G297504682HA7J2HI2,,,Алматы,,,,https://2gis.kz/almaty/geo/9430468281761991_21q9esv3dBdB9A824J8H1J2JHGII0H9fss8x4izy39-c17d016785A6I927929B3-d8d50482465J28B383619198AIIJ1JIf8i3b78B8d33G4G297504682HA7J2HI2,частная,,,,,24/7,1,1,False
9430468281762133_21q9esv3dBdB9A824J8H1J2JHGII0H03ss8x4izy39-c17d016785A6I92793155-d8d50482465J28B383619198AIIJ1JIf8i3b78B8d33G4G297504682HA8J2HI2,,,Алматы,,,,https://2gis.kz/almaty/geo/9430468281762133_21q9esv3dBdB9A824J8H1J2JHGII0H03ss8x4izy39-c17d016785A6I92793155-d8d50482465J28B383619198AIIJ1JIf8i3b78B8d33G4G297504682HA8J2HI2,частная,,,,,24/7,,,True
9430468281762165_21q9esv3dBdB9A824J8H1J2JHGII0Hfiss8x4izy39-c17d016785A6I92793187-d8d50482465J28B383619198AIIJ1JIf8i3b78B8d33G4G297504682HA9J2HI2,,,Алматы,,,,https://2gis.kz/almaty/geo/9430468281762165_21q9esv3dBdB9A824J8H1J2JHGII0Hfiss8x4izy39-c17d016785A6I92793187-d8d50482465J28B383619198AIIJ1JIf8i3b78B8d33G4G297504682HA9J2HI2,частная,,,,,24/7,,,False
9430468281762171_21q9esv3dBdB9A824J8H1J2JHGII0H6Css8x4izy39-c17d016785A6I92793193-d8d50482465J28B383619198AIIJ1JIf8i3b78B8d33G4G297504682HAAJ2HI2,,,Алматы,,,,https://2gis.kz/almaty/geo/9430468281762171_21q9esv3dBdB9A824J8H1J2JHGII0H6Css8x4izy39-c17d016785A6I92793193-d8d50482465J28B383619198AIIJ1JIf8i3b78B8d33G4G297504682HAAJ2HI2,частная,,,,,24/7,,,False
9430468281762254_21q9esv3dBdB9A824J8H1J2JHGII0H57ss8x4izy39-c17d016785A6I92793276-d8d50482465J28B383619198AIIJ1JIf8i3b78B8d33G4G297504682HABJ2HI2,,,Алматы,,,,https://2gis.kz/almaty/geo/9430468281762254_21q9esv3dBdB9A824J8H1J2JHGII0H57ss8x4izy39-c17d016785A6I92793276-d8d50482465J28B383619198AIIJ1JIf8i3b78B8d33G4G297504682HABJ2HI2,частная,,,,,24/7,5,1,False
9430468281762265_21q9esv3dBdB9A824J8H1J2JHGII0Hc3ss8x4izy39-c17d016785A6I92793287-d8d50482465J28B383619198AIIJ1JIf8i3b78B8d33G4G297504682HACJ2HI2,,,Алматы,,,,https://2gis.kz/almaty/geo/9430468281762265_21q9esv3dBdB9A824J8H1J2JHGII0Hc3ss8x4izy39-c17d016785A6I92793287-d8d50482465J28B383619198AIIJ1JIf8i3b78B8d33G4G297504682HACJ2HI2,частная,,,,,24/7,,,False
70030076166365683_21q9esv3dBdB9A824J8H1J2JHGIIGH0Jss8x4izy39-c17d016785A6I2766758A-d8d50482465J28B38361919H29BJHJ2f8i3b78B8d33G4G2732300764H432H2H2g,,,Алматы,,,,https://2gis.kz/almaty/geo/70030076166365683_21q9esv3dBdB9A824J8H1J2JHGIIGH0Jss8x4izy39-c17d016785A6I2766758A-d8d50482465J28B38361919H29BJHJ2f8i3b78B8d33G4G2732300764H432H2H2g,частная,,,,,24/7,4.6,0,False
70030076166436041_21q9esv3dBdB9A824J8H1J2JHGIIGH0Jss8x4izy39-c17d016785A6I27674626-d8d50482465J28B38361919H29BJHJ2f8i3b78B8d33G4G2732300762H433H2He4,,,Алматы,,,,https://2gis.kz/almaty/geo/70030076166436041_21q9esv3dBdB9A824J8H1J2JHGIIGH0Jss8x4izy39-c17d016785A6I27674626-d8d50482465J28B38361919H29BJHJ2f8i3b78B8d33G4G2732300762H433H2He4,частная,,,,,24/7,,,False
9429940001179723_5434333986304dCI383611J3IH4H3244335004ded-2465J281J2J974chd-70B585G4G2B1678591AA745H44ifB6ff5eA8d6918AJ8H9940012HH2IJHJIH0I61,"Орбита-3, автостоянка",,Алматы,Бостандыкский район,43.198342,76.877667,https://2gis.kz/almaty/geo/9429940001179723_5434333986304dCI383611J3IH4H3244335004ded-2465J281J2J974chd-70B585G4G2B1678591AA745H44ifB6ff5eA8d6918AJ8H9940012HH2IJHJIH0I61,частная,,,,"Орбита-3, автостоянка",24/7,4.4,8,False
70000001054874402_434333444df5eA8dAJ8H1J2J1GIIGHG332443355ed-98630167859CI164B8462-70B004d2465J28B38361918452I5HJIifB6fchd6585G4G2732000013H4J2H81G90543a9,Парковка ТРК АДК,,Алматы,Бостандыкский район,43.232309,76.877023,https://2gis.kz/almaty/geo/70000001054874402_434333444df5eA8dAJ8H1J2J1GIIGHG332443355ed-98630167859CI164B8462-70B004d2465J28B38361918452I5HJIifB6fchd6585G4G2732000013H4J2H81G90543a9,ТЦ,,,,Парковка ТРК АДК,See 2GIS,1.5,68,True
9429940001179723_ip4npg3c17d0dB8I383611J3IH4HotBuptp504839-2465J281J2J97478B-d8dd33G4G2B1678621AA745H4qf8i3bdB9A8289216J8H9940012HH2IJHJIH0I79,"Орбита-3, автостоянка",,Алматы,,,,https://2gis.kz/almaty/geo/9429940001179723_ip4npg3c17d0dB8I383611J3IH4HotBuptp504839-2465J281J2J97478B-d8dd33G4G2B1678621AA745H4qf8i3bdB9A8289216J8H9940012HH2IJHJIH0I79,частная,,,,,24/7,4.4,8,False
70000001054874402_p4npg34qdBdB9A826J8H1J2J1GIIGHG3otBuptpi39-c17d01678628I164B8462-d8d50482465J28B38361921452I5HJIf8i3b78B8d33G4G2732000013H4J2H81G90543fc,Парковка ТРК АДК,,Алматы,,,,https://2gis.kz/almaty/geo/70000001054874402_p4npg34qdBdB9A826J8H1J2J1GIIGHG3otBuptpi39-c17d01678628I164B8462-d8d50482465J28B38361921452I5HJIf8i3b78B8d33G4G2732000013H4J2H81G90543fc,ТЦ,,,,,See 2GIS,1.5,68,True
70000001054954379_p4npg34qdBdB9A826J8H1J2J1GIIGHG3otBuptpi39-c17d01678628I164C6459-d8d50482465J28B38361921452I5HJIf8i3b78B8d33G4G273200001AH5J2H81G905433f,Автостоянка,,Алматы,,,,https://2gis.kz/almaty/geo/70000001054954379_p4npg34qdBdB9A826J8H1J2J1GIIGHG3otBuptpi39-c17d01678628I164C6459-d8d50482465J28B38361921452I5HJIf8i3b78B8d33G4G273200001AH5J2H81G905433f,частная,,,,,24/7,4.7,8,True
